,0
bc291311-f760-f47a-26a5-f9b329175f42,0
4d1db11c-58d4-8554-3a20-a7ea59b1be28,0
adea6116-e229-42ec-0c0d-a0de206937e9,1
70ebeff3-c94f-19b5-0cb1-1d5ee26a23e2,1
d9b6664e-663a-5e5c-16f5-7b0dcdc217cc,1
e70ead2a-a3df-c98b-612e-9de3b42ec8ed,1
d34f447c-d1ff-49de-bf56-20954c1f2e13,0
150687c3-f51e-cc9f-116a-025f9f8afdda,1
ecc3e555-c108-89a7-6947-5026e8447e97,1
45500b3e-b4cc-bb09-91ac-1d7c5a9e9bf4,0
79e4a147-beb9-cef3-035b-016d81b67ff4,0
19af5e32-9211-5c64-5c1c-eedbd9e07625,1
40fc2c28-329a-c68c-8027-d6b8c6376994,1
8cbe01ef-d72b-56ea-8248-fafba513ef77,0
81cdb3ca-2037-707c-2417-0238b9f0d6b4,1
4f4f0fe9-4f4b-0021-722a-f1fd39a7dcb3,0
0a2dc3cd-8d14-8245-bd9e-150292488ea7,1
cfe43dd3-f292-e81b-fb9b-952fce22e729,1
f1191b77-b478-3b77-41d4-ad09bd2f8339,1
a04729ed-488b-a095-42a7-1d3d01519d7e,1
fd17f6d0-0034-ed66-ccbf-6ffdf8bbc5b7,1
f22251b6-e867-0e2d-005f-a570061355c4,0
296977b8-cf27-3ddf-1135-47608c42b192,1
558b542d-d60f-9620-7e17-a780555b69d4,1
7cf81884-151f-bb4b-1e7e-c7208a11d744,0
b6e8dee6-df42-2acb-12e5-2797853b45b6,0
d2d8b92e-9b06-d0f9-72f3-79447d93776c,1
69b4ca18-a7c4-b19b-2319-5f7a0d84fb28,1
7e3ca80b-6aca-7d6f-368a-65486d1b703d,1
16d73ad0-4ac3-b466-fe62-ebc166cce140,1
d57f29e5-31d9-02c2-fd99-ef3e88fcefcb,1
c2978c38-f7a0-548b-78cb-0e6ac2684fd7,1
231c6c69-097f-37ee-bdbd-73dfb2a01ffe,0
e92fbe1f-9072-476b-f56f-f568a75feb92,0
54b26649-2ef6-faba-10b1-d48405484d19,0
f2a84fa6-99b0-1d3c-36c2-86b4e2483884,1
de0d8a22-764a-c30c-f43b-c849b948909e,1
2f2d9e7d-2c2f-0678-1d20-108db7fecb07,1
fe04f17a-7666-5f0a-76ff-6f029495489f,1
9a9471da-52c7-b0f9-a1a7-a22a40149c5a,1
e68a3ad5-f5e2-0e05-7a46-656f3c3c900e,0
729ab81e-82b1-a059-5427-495e14138ada,1
7b1a45e8-3869-ec68-1b4a-0cea9c99cbd5,1
218a71ab-d249-1a2d-7613-13edfc25f3b2,0
bb18be4b-fec2-4fb6-6aa8-6454667f3659,1
a90bc61c-7cf7-7137-798f-c91ad96b36e8,1
28341971-a287-eb2d-6612-d43a06ee24da,1
9ec2ba9e-09ec-dcd3-d3f2-dba11aa339d9,1
98c07981-a662-cfc9-9934-9635c1b78b4e,1
53fcb784-4559-628c-44c1-8fe50565aae1,1
c1174818-f0e8-11f5-0755-4f4e842b74fe,1
601803f5-abbc-22c2-a885-df923ebee9e7,0
8ae25841-6d41-b45b-a58f-a991c903573c,0
aec9a418-f1f4-cdbb-396c-7b69fe909f26,1
aa26d282-1439-92b4-6f4a-927da7f88db0,1
5ea1cc09-0088-6da1-a9a4-cb8dc7c79573,1
58431972-da51-93d6-d646-878c0111c5d9,1
9a52d91d-ebb0-04f2-e66a-8db43c0467cb,0
aa5c2418-cbeb-ba0e-3f91-9ac18203106e,1
9343068b-4d59-3d45-62af-5c8083303277,1
9f2e5fa0-d1c9-352e-eb21-bd17cbfbbef1,0
abed5a72-69f6-10d5-959c-0ae5687f96ba,0
3eac57a9-ce37-039b-3d11-c9ffb28f4b31,1
5036e3e3-ca76-bcba-f5d5-2d5a655a2f26,1
8b0822d4-c195-7dff-83f3-9255025e0b5c,1
9dfe039c-1565-b919-9b1b-756bb4d8b45f,0
b3229e4d-4a54-4894-d8ae-8aac46c15705,1
9451fa59-ad71-00fe-93ec-cfe99062e72f,0
bb777469-c825-6666-1125-75033dc1abd3,0
13289a8a-ac03-2234-26ae-40b0a100d6e3,1
d840a70a-17fc-5247-b93d-2861034916f3,1
9e6edf9c-087b-0a83-c9a0-4f7379206482,1
98775a81-ae4e-5e21-f25b-e2a156de40f0,1
0ca1170c-db45-ea40-50ce-57b253de0ac9,1
36048183-1923-5730-9729-75331e2db643,0
2b52e148-23ee-8b8c-7e5b-c6f8a0fb2920,1
411fa5a4-cabe-17f2-844f-7098b3622312,1
b08a9e70-8311-1924-01ba-8fe62a892048,0
5f885557-b2cd-9614-82b9-8c38e5286a80,0
8d714b96-12db-c691-f34d-b97107dd1130,0
5848b943-720c-8cea-dfa6-57125d38882e,1
69c6c9af-ee8d-a0a2-815b-c5f31826f193,1
c466643f-2cdf-61dd-1164-10a0d3ee2b43,1
c61316e5-0754-1748-b71f-ab574a1f84ac,1
cac29716-4732-f707-9662-85a65268f6b0,0
892c83d0-adb6-25be-32d6-8024751fe58b,0
2feb9414-2114-13f8-a846-fae83fd7701c,0
e5916e9f-3fa7-c9fd-847f-aef2f4c1ae31,1
c426bf97-69cd-b985-4842-b6d4b208f178,1
2cea13e2-8486-edc1-037e-7e08cdbb1e46,1
7515bb5c-e96f-c711-dd47-af2dc8f3305e,1
85f7ee88-b2be-77e3-7824-4bdcd27255ab,0
3ab0a73b-4dd3-a96c-eee7-b3c9c6dcb3e3,1
f9d90556-c866-0340-36b8-947a8cea1d06,0
8b4f29ae-b5df-c07f-bec7-409e938cf73b,1
0bfb4d46-3a30-2409-8338-154e299e6356,1
9ff81f87-bdf1-edf2-a5ea-5e49c2638364,1
04af6b6b-4a5a-f43a-645e-afc73d6d7397,1
0a1fa7ae-1689-77f4-6d87-7d002d62a910,1
16275c3b-364d-3879-a415-2e257cb1740c,1
172959e7-6de6-a1b2-8431-8f11094b3ccc,1
bb464328-3e14-9733-1b87-5578533c983f,1
d88f4bd5-9a7a-0859-7426-2b7fd6ec95b8,1
fe00814a-7810-3aef-f0a9-8c129eef2b04,1
0964566b-6e80-53b0-a0d6-17a4939777a7,0
c1fb68e4-7bc0-c2cd-8e8f-490e4216c2f5,0
a50d705b-5e4b-4150-5b72-d75036e5c564,1
62965b29-d49e-266d-4f47-a64a1b9e41d6,1
a7531c5c-e12d-c6fe-4488-e52cb1f814ff,1
49830ea2-d00d-2ca0-358b-047c74492249,1
814690d7-1fef-ef15-c794-0ffa89a3a484,1
9f491e82-bb43-95db-4ed0-e9d1b9801d96,1
7d4f3a0e-5569-b36e-c553-cd17efeb2f83,0
2169d08c-8518-d9c4-1a5c-b6471f2e88d3,0
0fac1c9b-8ce0-2d27-3f81-47b941ffa7e8,0
794061e0-ca1d-55dd-3f16-819cab3e6035,1
f57d1d6d-6f22-a4fb-7576-fea8ae0de81a,0
d95ae659-cc25-a4e4-c3dd-2a9d5b248bdd,1
7046d674-a8a8-be82-9ce5-57ff4232bb7b,1
ef3aadcc-1c47-230b-fb90-a7e1f885a99e,1
8d1baf3c-1a17-3b02-2c15-2d05d988b745,0
074b93fb-65c2-5b73-7e06-981cf3da2378,1
30044a4f-eb30-4f9a-3d4f-accd470fb1f1,1
d7bd71e3-38bc-a102-8d18-5a74dfebc6e3,1
2462d8ab-9bda-9c2b-1ab1-538cbdb89c6a,0
447c68bd-3681-861a-ab70-110587a9d392,1
d9baa9d8-163f-1339-3e77-96d4c788947d,1
a76c0edc-ff81-b32b-6d9f-434f678d94cd,0
56f90977-62da-ac37-c47b-503469b13a8a,1
157b9541-8bc5-27b3-85a2-4372bce583c5,1
37a4322c-e682-63c6-d436-d6a13bc5b6c6,0
ea7e5420-3f4f-07a1-d8e1-faf3b3fb5637,1
0fd65c46-f221-6a74-7be9-df67722e2974,1
ce7397b5-8739-d6b0-f82d-5173ede36cc3,0
edfe755c-f6f4-f141-915a-ad46da37d854,1
45a5adff-4aff-01d8-df08-bf9de49fe983,1
eb9f1ee7-f6eb-8ce6-5e8f-a0d0b86097c7,0
c8ded9e3-a205-ea9c-22c9-45430fdaf543,0
a03519f5-628c-15e2-e100-089cfba5bcb2,1
c8aa07a8-8b54-57d6-8462-9cf23bf91ea9,1
a7a2941c-d9f2-851f-9dd7-6e94839b5c80,1
221b8743-4eb2-883c-c4a1-de0a10e2ddf9,0
16b01302-c21e-2b41-ab16-0da850976249,1
e34c39bf-e5ac-6864-705a-5b511e8368a1,1
545e71b3-f4a5-70b5-852c-6ba80d9cbfe1,0
81ae0894-5a55-34e8-ec8c-dcb71c50b25c,1
6b43d9e5-695a-e7ba-97d2-2205b71c6741,0
ab022063-2d15-b9e0-a1be-84fe9279ffed,0
f200b435-6d68-a712-519b-5da841b15692,1
66e070c0-11a0-7a5a-3c9e-1a2e6873e9eb,1
9ca1e362-4c76-29e5-a6d5-cc04f193416f,1
f973581b-0c6e-02fd-6c24-481cee7851cc,0
6fa99458-9d68-4e71-6551-7d87408db1bd,0
9cc79341-0a53-2dfd-fafd-154ec61163b4,1
1472da49-9d90-78a2-5d4c-c131fb05d2b1,1
77ed9794-4d11-9e96-8a77-9b8255d1d607,1
3eed7b5c-1d0d-dcb5-b9a9-1fe6c31cdebc,1
dfd6f564-da35-7fa2-a4a6-82a136b125d0,1
bebfe79b-f375-d114-7770-3db0db21965f,1
182789ff-1353-093d-eacd-52d2b971a128,0
902ba30b-6ab0-aa64-7559-ce76ce3631ac,0
e3c8c8b8-7f0d-e215-5b16-c1cbc30f632e,1
e731a6cd-1d88-0581-8a55-ae405918e1d1,1
ab030991-7475-bda5-4233-d43a9831f8a6,1
d8205dc7-20a1-bbe4-23d3-79136ff9a2ee,0
49ff7b35-1bde-fe93-1308-5aa2b2cbb63c,1
e1a1c1e4-43fa-b0dc-07c6-4186563def52,1
c366fd3c-ecaa-8ca8-b064-e2665e1d16e1,1
d54ca70d-c398-990f-3364-8a3b5cd5238c,0
f467becc-d594-a103-94ca-5db555900001,0
4173d072-6229-1f7c-1f39-237668ee17f4,1
357a2ac5-3629-d521-20c7-159a9f618b87,1
b1e333e2-c54e-5d60-36b0-e9e119714e24,1
1707986e-ab12-48bd-510e-26cb8172d5e7,0
cdcbfd31-e70b-330a-4d77-9b5164bbc1af,1
d057cee5-309f-0032-3c50-9f8a8d888312,1
e2247154-60c2-f8a6-0cc8-4539ae247383,1
cfc6f309-1a28-fbe9-d258-154b34df1441,0
c0c6e7ab-cdfe-a5ba-2ef4-d75b3d83cf3b,1
78b39ef7-12ac-50f0-8f61-b887235ae0eb,0
42981c98-1c02-6eb5-6041-0e1a1aeb7546,1
58a5f366-ec50-4d2e-e2ef-d9826bae3d12,1
88a09160-6e4b-c8e5-374a-0938999e1348,0
c63b1dd7-588b-cd92-8334-c6eaec5a11af,1
87f95218-1b24-ab01-5e10-ee265192390f,1
db235f8a-db37-d061-4f0f-883958605e72,1
cd7048ed-b885-d459-657d-55e3fe6e0e9f,0
2db86716-8880-0786-9caa-9ca558a0b4bb,1
49a0af7f-94d9-4c3e-5377-0f020bf84ef0,1
4148db62-11f7-e0bd-ad5e-a882538a7e1d,1
7eeee527-247f-6db8-4a6d-eb26c2419cbc,0
3a68b86e-7f75-ba2a-9d71-8299c48557e3,0
0797d416-137f-89e0-3a28-f27ebd10502e,1
fa994a0f-810f-6471-f0de-6d22d2f9d80d,1
ac82c29f-28c8-cbc7-93f0-9c3eb6f7b578,1
42bdb110-386e-5b80-f6ee-e18cd9e87d60,0
479443ff-5289-52fe-82c4-0b55b5b4666e,1
bbd7c219-6900-8743-2c11-345be4ff5bde,1
b722ea80-daad-6579-3cb0-d7dec20c9fc6,1
195f8c26-b209-f5c6-cf7e-2fc1a1c7b3ea,0
520cc9e2-0223-4d08-d50a-6f8830e61727,0
e7ffc264-52d3-9d09-5f26-5ace9f0a8c54,1
5d78be87-e372-3154-750f-494410c6957f,1
e5d987ec-f1ac-9c67-867d-9a7e5443a1c7,1
d77c61aa-86cb-a41b-47dd-6d6b3abfc79c,0
5405eb6c-0d58-2708-fc21-b9f96b12fadc,1
a4ea8a09-b4a3-abb2-c452-727e511b02c1,1
f786598d-1b9e-d8db-1c6f-0303f2f9752b,1
82e6b593-19d4-c345-a479-2a881b6a24ae,0
e34bdbb4-fb28-2f99-000f-b88054fec41e,0
e5a67166-d088-98c8-0b64-a3fb0783b949,1
60646b4c-7d29-228f-bcef-00aa3f9b60a5,0
3cd0348d-3929-4ee8-ee32-2c7834637a6d,1
681a92c0-ea1a-ce35-447f-c79f555daa4a,1
111ebc2a-fd0a-b863-5058-20c78fd2bbe6,1
23df56ac-65b5-6d94-0d5a-574b8dc3040f,1
724c2fb3-8fab-8d8e-92cd-9e81e4351a38,1
66bb5e1e-1d13-c89b-df25-002d87d3cd51,0
48307870-dbba-a8eb-d74a-77eb240289c5,1
5d0c24e1-47a4-7ced-51b5-3adc3d6e010f,1
8a6c8a3b-ef8f-5fbb-2354-6d6fdfc1db23,1
a4c7f613-ee66-8e5b-539c-3283a8b9f65c,0
a7d7d07d-04d7-eb36-41f8-85e1657e0ea1,0
f28c6c4c-7d45-97ec-220a-2a444f34313b,1
083c0011-cd27-e32d-c0ca-160ee0ea7b83,1
a921b508-e0d2-9522-aee5-d9d7d0ffea02,1
d2e00ed4-6d3e-6859-6c32-23e8859d2abe,0
b5d1ea2b-075e-5e8c-50a2-ca218f3e6f7c,1
f84950c8-346f-071c-8ca7-e4ab388554bc,1
8d915115-614e-02d0-3e41-653b2c6e8d34,0
95d2b759-acc1-2e13-c905-44bcd266436a,1
a6a7f9c4-9bf2-0177-46f7-706435036538,0
85d57c6f-09a7-a1f2-9680-7491d7937523,1
f9fac680-202a-cab9-57c7-2bc1cd3dc3a3,1
6505aa8a-2273-4bc4-edfe-7216ca70f2a1,1
62920b43-0d90-9c69-305b-9aa920ef4579,1
7a9eba4e-02a7-273c-eb55-7903a1a30d9a,0
4fa632e2-5e1d-82b0-7a78-3220b2c0377b,1
a5c34e68-5bd9-15b1-24e5-6e05ef015ca1,1
e253dc71-0b76-d98e-a90e-9ec1e76b679a,1
841e095e-2f5c-89f0-b768-c54f3b367e29,0
53c88656-b4cc-6c8d-e771-4c24cc68e33a,0
1401d820-3573-261a-2350-9647b62c771c,1
84dcb2b3-a13d-5630-5d12-8e4ce3427895,1
d062e613-aac8-ac81-223a-c663f1825f61,0
803d29c0-17ea-e445-5fa6-cfc6c1d1db69,0
f66337c0-ae1e-d63d-b5be-22496210008f,1
71d7757f-abcf-18de-176b-20a9fbe7cecb,1
ed208ef1-cf9b-57c4-d3ec-e8ddebd47e6f,1
fdc75010-c523-d332-c771-27508de74685,1
d95eb3c1-d4c1-1795-6618-5845f883425c,1
ce74873d-63eb-61cd-87dd-352613676547,1
d6306513-3642-6d20-238d-2b530fb6bd29,0
dd1bddb6-425f-8720-1c87-4669eeca07b8,1
8b48f06f-bfb8-1de4-be20-ed53fd19d381,1
f52581b8-6a04-377a-5121-6a0817c4ca1b,0
98b2f423-f01b-f891-c6bc-09c2e3b1c9fd,0
fe631232-ba88-56f3-9b7e-eb947d5b4601,1
1968b71e-06fb-350a-f82c-4adb34e30104,1
008aea95-69ff-0951-ba92-9bd8b3dc54eb,1
427a1483-3278-a627-4ee3-60eff2bc4d13,1
fb748d07-8be9-e429-5cfe-90809f63ac47,1
c3b245e4-3a99-6f30-a7ce-bcf91121cb26,0
4c129f32-b604-f672-1be8-11500884d755,1
06976f16-5fdd-0b12-3954-3c1d9b42db0f,1
408bc842-ad5b-74c9-fc87-57dad2ea3a05,0
5aaa6233-aafd-9c07-4cf5-ab22415ca3ed,0
ad3cf302-40ce-6dd7-3d3e-b364bddb5404,1
8fbbc5a6-e385-22b7-d9dc-caf879bf6270,1
1544b423-11b4-be74-a32a-7b6c001f6241,1
3f12a9df-57d4-b952-541c-363d7fc781e6,1
c20a839b-477a-4c39-fee4-bae15fefded1,0
89e8d14e-ed9c-5716-d5ea-43660df29d64,1
6363a23d-2c36-9dfc-817a-a18a7696f24a,1
dca308d3-523f-c2d3-c008-e34b39d4ec30,0
afb7b6dd-1e38-c907-72d7-ae74e4912bf7,0
8cd84a9d-3aaf-6aab-6531-b05d36aa13d5,1
0491a449-174b-e0d0-8973-403df62e6cae,1
1b2f82cc-ea1e-85de-4f4e-12c3cafd3f00,0
fdcc9335-2203-7dea-172d-f2199e07fc2f,0
4c988fe4-9e1c-7461-a30a-1308a6a20c0b,1
376b720f-2a42-e7a3-525a-2cf117ccdb0a,1
57504931-11b9-9e56-db72-54f98d31f719,1
7a883ecf-8fee-4cc6-f1f9-f4a0adca33f9,1
557fadb5-78b1-43c2-6d24-0c5d18ac283e,1
5fc665b2-bc89-0ef8-a164-8f4d78546e14,0
876e4613-4c9f-91dd-de31-9f813ed03635,1
5d9b6c90-4140-fbc5-3e5b-406a5f7a8085,1
e39887b2-d84f-2f13-b0fa-9d7e05591ca4,0
51ceec8f-9c8b-42a0-3e96-95dcf5ad2c6e,0
83e68324-0a93-2eb1-fc76-9de1f5cd2a21,1
7479b226-f6d8-ea91-501a-9100118514d2,1
118082fa-a084-e838-0a72-5511c5ad6dac,1
35274745-065d-7d68-51cf-62ef0e43ed58,1
318616a7-9f68-3b21-3f52-2849648c66ae,0
80b36137-69b8-d6f8-4e16-68fe20dc92db,1
e4e84a74-26a3-01b9-beeb-f93d80bfad53,1
32eb7d9d-e67c-7ce9-c91f-86fea6f88dd1,1
806ca3b1-7433-f06f-b0fe-9d8aebfa0450,0
645f0919-0f3f-eaea-4088-b210500857ce,1
c84a29b6-d0b1-167f-af09-143a111a0943,1
7174a34c-e9ef-0ec8-5ee6-fb4f37f3ad24,1
7472da47-8865-b081-607c-942c6bf4fb6b,0
c98d058c-940e-1509-48d4-6cb960a79d98,1
b5cf7545-14aa-2bdd-431e-f6d5586beca6,1
4fe6f90e-f98e-de4b-85b0-646bebce6cb5,0
6cfcb326-2e98-45c7-5eed-72c880ed7b20,0
18aa8768-1401-dc25-6c96-527881ce0a52,1
a0acce7e-9aed-b200-9429-33fd9e56eb6a,1
c0012c74-94da-cc97-fedf-d19eeb869ae5,1
3a1bb4a8-c6ee-38d4-5ebc-1f975623cd29,1
0541412e-214c-c4d0-e278-f4ae51e678d5,0
14668120-c8cf-5cd0-b74e-3e44194c5afa,0
d2f5e5c7-8440-a70a-f093-e0e24b12fc05,1
c96da27d-f684-7074-73fe-4dd05a2d3533,1
97f4f5f0-3723-60f1-8436-a5ece9c90d99,1
ee676323-783f-a0f0-b3f9-ec9400d3585d,1
3093ff37-0aaa-147c-e211-8c1cdae8868a,1
0d6f7a72-d7fd-c0ce-fb69-6747444cb9af,0
51ef7ae2-7302-6ba1-1a47-a5b50cc7d098,0
e8a7b0ec-142e-a987-b46b-cfbc5397d6e0,1
f64ec6f9-662f-ca62-af26-56300b008427,1
a255fb30-2196-4617-ca2f-3324c7836619,1
7033d83a-8b66-5c06-d0ed-b8cd044e38fb,1
90528f4c-ca17-a759-b41d-55f2458be322,1
2ab2bbc1-b7d1-7fdb-8070-55f733cc1de3,0
0d519705-d9b7-3f03-4978-7bf2fd9160c0,1
63897866-3821-81cc-f4d7-b8400e2eac1b,1
89702a52-2bc1-5992-8751-ac5b6c5efe95,0
435c197e-67f4-6c12-c079-9d66f79b17bb,0
5a54f517-9022-8003-608f-2f3ed369d378,0
95250a3b-c76e-f243-bf20-fa5f3f335d39,1
a069563f-89b7-5061-9f02-b46dd19917ee,1
7357794f-53b2-4a93-f64c-6ca5f1c3d817,0
6169fb4f-3a1d-ed1e-39ed-3f99d7d310fd,1
fce6d97f-45c7-db2a-03a9-f392a24de48a,1
ee8504b7-830e-81b3-e70f-ae83f0410cf3,1
8b08afee-5cd5-4bce-506e-d70bb18f2aa2,0
6569bf7c-c541-6e3a-eccd-15d0dadb06b3,1
c1576f0b-fa7c-f60f-68f8-c380930e63f4,1
4489d21e-dccd-6b43-573a-eceae84a2ff0,1
09c66f37-1fe4-45a1-88b2-12cb77931bca,1
0ab15936-53cc-bdac-03fd-58b41d1af625,0
08f93fbd-cb3d-da3a-e9a9-50ed9d7d8d45,1
969ad314-9ec1-394c-2a71-bfe7c43c4789,0
504753c2-4e62-e10f-9d86-9b4960bfa693,0
054210ef-5975-c602-76be-93b197581ea4,1
edb3e447-a4d3-5a44-2989-b385e3e518ef,1
e829fc38-4a78-2685-20ca-d50f94645e90,0
922c3d96-9b03-d532-147b-035e0843be9e,1
cd218145-5d3f-2b47-9af6-d8c7cf42379c,1
ccaf2941-553b-61cb-d85c-961bc99b1c94,1
0ecddd16-14ca-9187-d709-7d31cdfb45c1,0
77944a2d-1969-6108-0083-140b265b821a,1
f18ca314-ebbd-e707-805a-01b5196a23e3,1
ee9133ff-aa34-9b29-14e4-6ac5cd7b3212,1
fd99c2b9-06c6-a2e2-7447-b6848f761cf3,1
9e2d3a1e-0421-5e57-c59b-a07e47827be0,0
cb56947f-0408-165b-fffa-c5b36cadbfe5,1
1f666cd8-0fe8-64d9-9233-2c05a81daca2,1
77dcc3c4-74dc-6c3e-fc31-3ec2731521ab,0
ff0dba61-22a0-7cea-c247-401381ec8dcd,1
036e1a7d-232e-6712-e0d8-35c844376077,1
3e46a343-0ede-6729-5c3c-3aab46748e23,1
abee25d8-398b-83a7-b480-b60247ec8051,1
b9ccbf3f-c44d-a0f9-d5e7-12a5dec98629,0
47dcab13-1dbe-cf38-8ff3-19f1658d6bb1,1
d6bf5f5c-5c41-f3de-8880-f00a55066bac,1
30b9d13e-044d-a928-1475-88868e5185a6,0
746873ad-27e9-fb30-f3fc-dab72ad848ee,0
b73ab63a-06c9-bc77-8002-25b14b8f1088,1
a61efb02-da7f-5b3b-d668-de485e20c062,0
a7653f17-61de-02a2-86f8-6c6acd341991,0
34b5d2a0-827c-36b6-dcb9-18b0d2d68260,1
9b631611-dbfa-36ba-1149-71a59889a09b,1
ac7a349d-871d-19b5-d795-d159321a9221,1
7b93057a-b022-45e9-6968-872e9b1d33ef,1
5ef65086-fe14-0f1e-97b5-5c4403f89725,0
c485f249-6331-fe74-8988-6c6fd64476b0,0
3e85a730-9774-63f8-0e0b-40ef9321114a,1
366f9849-a6c3-bc68-1c59-b85d1ef00d10,1
9d8cdc0a-4618-a727-04ee-1dd70fe85564,0
1a383dfe-45d7-c0e8-8708-e811b65a661c,1
dba5d43c-8103-6d76-c4b8-a0708e930dce,1
bb5c124e-7d22-2a5b-bce2-7801e1302808,1
4bdce866-0748-84bd-bb01-651a235dfa05,0
572bf81c-1754-dae3-0978-4168686e25b1,1
8d996c65-f0ec-5e5f-ac2f-b8031874e228,1
2d879bb8-0e7a-1f32-d6b2-3c4e284f09bd,1
12b51777-7434-b2e6-97a0-48b3e5851ea0,0
f3f44526-4d05-ab61-dbaf-ab8924c232f2,1
8b75a91e-1eca-bfb0-3efe-3c78d3f9b9e2,1
66d122b6-5913-9278-3da2-de0f19a13366,1
937acf57-3273-9713-189f-f36e1c146e52,1
62a3d7ef-f5b6-2562-659f-c22cac7c048e,1
e5d87d66-85a9-5477-9fb9-a84813be6fd2,1
21d63905-7ec7-b565-b94c-ed790bceb986,1
f1458f53-a81d-5349-971a-51232334730f,0
e1ebdfd0-9012-0342-d42a-e196b4ca4756,0
e0b84b8b-35fb-5a84-29aa-201557c3b98d,1
1f9b6c95-1fae-d2f8-492d-413368661198,1
42615f68-bc85-5cf7-eec8-8dcc4401381d,0
63318391-aea4-c6e1-3cc4-a25be2374b8d,1
8f51cdd2-3cd5-f3af-28c0-a145f70bd887,1
20bda871-a8a0-89af-2f6f-5db0a134f4f8,1
966114a8-fae4-86be-2a7b-0e1ff9eaac98,0
4ea725b3-3f05-554a-3666-8bb02ac504fd,0
7d04d7bd-621b-d72e-c145-2aa5d69e060d,1
8aa90d85-c255-3cfd-4b7a-9f7a4c50b9e9,0
5ad502ff-7616-cdc1-1092-ead1ac903a5e,1
e0a29493-a962-54eb-69ed-2d8541e0ad30,0
80fbdacf-34d5-36b8-9739-4e52d6192648,1
e421e863-f117-9180-1640-25a096ccf040,1
88c28249-9099-1474-b085-a02dad27963d,1
8ddf7549-79c2-2327-a026-43bcb535718b,0
203a75f5-6cf2-81aa-bded-d1917ebf9172,1
eed34a9e-2dfa-9e2a-cfb5-429c9dd1bb6a,1
0ac3a31e-e676-42c9-d967-12acd4682050,1
98c85503-b325-9f02-90d2-b0af413c2ad5,0
9a9c4c9d-bf74-28a8-3e42-c96b6470fc82,0
3e415738-4217-dc5b-d68b-c381e22564cc,1
34521574-dcff-59c5-3c0e-63b50fa4493e,1
e483dadd-bcaa-86bb-51c0-31db1e59ee93,1
1cf1293f-a841-78f6-61ff-40f2734afae3,1
cdfcfa1a-b741-f8ad-2c0c-6fcb3cdb3f94,0
7525ba9d-d9bc-6f0d-85e7-878bff3e6e3c,1
f679bb4f-fcbf-fdb6-fdd0-ca3473ae3142,1
928ff5ec-10cf-5f87-dfcc-5ba694c8be26,1
1c090e9a-3540-d875-e340-a8bfc4c6fadb,1
20d04b03-da07-4b9a-3f15-7ccfdeceb2c1,0
da97db27-3885-6f50-625d-e87acd26566a,1
6015c27e-8461-c085-2649-094c5dabebfc,1
0b393ac9-cb31-3fec-50ac-5102436fe6b4,0
1265fe5c-bd7d-7569-a471-b394a20c3152,1
4f95d74a-0ee1-7121-43df-ac29a7ecdc1f,1
3e6c93d1-6b8f-61e5-018b-ccc59f654773,1
3dee959a-ccad-d16f-6eab-15810798bcf2,0
537be70f-e4b8-0fef-bb7b-9f52ff7092f1,0
c59918e0-df75-515d-ec0a-36ecce0ce5b5,1
5b6544c4-1a1a-df11-7d0d-137e52e2dc22,1
e577a1c1-f853-cd6a-51b9-0569f9b90fdd,1
f61c2db2-8568-d234-2900-e514c84e8b69,0
1cb06463-9c97-d45a-ef15-0bf9d6666ab2,1
5b7ead77-bcd7-43ef-73b9-35132adefd5b,0
9f8b03f9-26ca-f837-16a7-41067330f395,1
e6576cce-666c-1182-1505-fe815d3845a9,1
5071051f-3d2c-7447-3d28-d6c9f7535937,1
1e487757-ab80-86f3-282e-c3a3f1487cac,1
4a691c49-4fd0-b45b-7e4e-dde41a1efd1c,1
f9e0931a-d0ca-550b-1e36-2f14745040f3,0
b91d5735-95ad-acc1-d243-a2245484d5de,0
ea02e6ce-930a-e12d-9a86-5fc61ed716fb,1
c9b27b45-534b-317c-0c1a-e62927cd1b89,1
80f6b03c-3f1b-af2a-8180-c7bd36cfce41,1
7d439192-c0aa-b00a-6ff3-535a3b832f34,0
59e1889e-ace8-f822-da38-a3c832c4dc42,1
2ab84eed-4095-2240-4201-baea5b63e17d,1
64312c67-18e1-377b-7888-0712f6ec8ecb,0
790dacdb-8822-bfd0-34ca-45c207f5e654,0
35efc209-b276-b426-59bd-9b7218f82d44,1
10df451e-ef9b-5b12-5c16-97c8b74fb7ce,1
8a7cff6e-0809-9cdc-3d0c-df6949ca7c7f,1
f3133c20-a456-3c80-f191-38ac9b183b54,0
8f9a917f-7edd-00cb-867e-a812bdcf5534,1
9c15a379-f493-74a7-6bb0-fe1e1e250db4,1
46cd3e61-e57f-d85d-6c61-f152d3109dab,1
5c3fa01a-df36-68e7-dac0-e5db85544253,0
7d61fde3-113f-ce8c-7d17-4b1f284cada3,0
db2cff76-be0b-fa08-ca06-9e7352b84f6f,1
b47494f8-3e0a-1aa6-3acf-0f5d8699771a,1
afb35c08-0d33-b714-1e9b-79e2a6e9df4b,0
1943d14a-f474-04a6-b515-c8b5b8af1cb1,1
141259e5-9dee-8363-d68d-84d4cec8d1d2,1
37d02b14-8f61-3533-4193-d93d71bbe378,1
bd8a6a80-4b54-5314-4c3c-a424e060333b,0
f83c3268-eb5c-4ef0-4345-eed5e47ca6e9,0
2bf1b628-2700-24d8-d60d-dfb9dff9eece,1
b265002d-7a1b-80e0-e463-0f05a8c58f54,1
